917, 0.8699 
918, 0.8707 
919, 0.8718 
920, 0.8729 
921, 0.8735 
922, 0.8742 
923, 0.8748 
924, 0.8758 
925, 0.8768 
926, 0.8774 
927, 0.8780 
928, 0.8787 
929, 0.8797 
930, 0.8807 
931, 0.8814 
932, 0.8821 
933, 0.8829 
934, 0.8837 
935, 0.8845 
936, 0.8853 
937, 0.8857 
938, 0.8861 
939, 0.8869 
940, 0.8878 
941, 0.8886 
942, 0.8895 
943, 0.8902 
944, 0.8909 
945, 0.8916 
946, 0.8924 
947, 0.8931 
948, 0.8938 
949, 0.8949 
950, 0.8960 
951, 0.8968 
952, 0.8976 
953, 0.8983 
954, 0.8991 
955, 0.8999 
956, 0.9007 
957, 0.9015 
958, 0.9022 
959, 0.9029 
960, 0.9040 
961, 0.9051 
962, 0.9059 
963, 0.9066 
964, 0.9074 
965, 0.9081 
966, 0.9089 
967, 0.9101 
968, 0.9112 
969, 0.9120 
970, 0.9128 
971, 0.9136 
972, 0.9143 
973, 0.9153 
974, 0.9163 
975, 0.9169 
976, 0.9180 
977, 0.9190 
978, 0.9197 
979, 0.9204 
980, 0.9211 
981, 0.9219 
982, 0.9226 
983, 0.9234 
984, 0.9241 
985, 0.9249 
986, 0.9256 
987, 0.9263 
988, 0.9270 
989, 0.9277 
990, 0.9284 
991, 0.9291 
992, 0.9299 
993, 0.9306 
994, 0.9310 
995, 0.9314 
996, 0.9322 
997, 0.9330 
998, 0.9338 
999, 0.9346 
1000, 0.9354 
1001, 0.9362 
1002, 0.9370 
1003, 0.9377 
1004, 0.9387 
1005, 0.9398 
1006, 0.9405 
1007, 0.9416 
1008, 0.9427 
1009, 0.9435 
1010, 0.9443 
1011, 0.9450 
1012, 0.9458 
1013, 0.9466 
1014, 0.9474 
1015, 0.9483 
1016, 0.9491 
1017, 0.9498 
1018, 0.9506 
1019, 0.9510 
1020, 0.9513 
1021, 0.9521 
1022, 0.9529 
1023, 0.9537 
1024, 0.9540 
1025, 0.9544 
1026, 0.9553 
1027, 0.9561 
1028, 0.9565 
1029, 0.9569 
1030, 0.9577 
1031, 0.9582 
1032, 0.9586 
1033, 0.9594 
1034, 0.9603 
1035, 0.9607 
1036, 0.9611 
1037, 0.9620 
1038, 0.9627 
1039, 0.9635 
1040, 0.9642 
1041, 0.9650 
1042, 0.9657 
1043, 0.9664 
1044, 0.9672 
1045, 0.9679 
1046, 0.9687 
1047, 0.9698 
1048, 0.9710 
1049, 0.9717 
1050, 0.9725 
1051, 0.9732 
1052, 0.9740 
1053, 0.9746 
1054, 0.9753 
1055, 0.9759 
1056, 0.9766 
1057, 0.9772 
1058, 0.9779 
1059, 0.9786 
1060, 0.9792 
1061, 0.9800 
1062, 0.9807 
1063, 0.9814 
1064, 0.9822 
1065, 0.9829 
1066, 0.9837 
1067, 0.9845 
1068, 0.9853 
1069, 0.9860 
1070, 0.9867 
1071, 0.9879 
1072, 0.9890 
1073, 0.9898 
1074, 0.9906 
1075, 0.9914 
1076, 0.9922 
1077, 0.9935 
1078, 0.9948 
1079, 0.9956 
1080, 0.9965 
1081, 0.9973 
1082, 0.9982 
1083, 0.9989 
1084, 0.9996 
1085, 1.0004 
1086, 1.0015 
1087, 1.0026 
1088, 1.0033 
1089, 1.0040 
1090, 1.0048 
1091, 1.0056 
1092, 1.0063 
1093, 1.0071 
1094, 1.0079 
1095, 1.0087 
1096, 1.0095 
1097, 1.0103 
1098, 1.0110 
1099, 1.0121 
1100, 1.0132 
1101, 1.0139 
1102, 1.0150 
1103, 1.0161 
1104, 1.0169 
1105, 1.0177 
1106, 1.0188 
1107, 1.0200 
1108, 1.0208 
1109, 1.0216 
1110, 1.0224 
1111, 1.0231 
1112, 1.0237 
1113, 1.0244 
1114, 1.0250 
1115, 1.0260 
1116, 1.0270 
1117, 1.0277 
1118, 1.0281 
1119, 1.0284 
1120, 1.0291 
1121, 1.0299 
1122, 1.0306 
1123, 1.0314 
1124, 1.0321 
1125, 1.0329 
1126, 1.0337 
1127, 1.0344 
1128, 1.0351 
1129, 1.0358 
1130, 1.0369 
1131, 1.0380 
1132, 1.0388 
1133, 1.0396 
1134, 1.0404 
1135, 1.0412 
1136, 1.0421 
1137, 1.0430 
1138, 1.0439 
1139, 1.0448 
1140, 1.0457 
1141, 1.0466 
1142, 1.0474 
1143, 1.0482 
1144, 1.0490 
1145, 1.0499 
1146, 1.0507 
1147, 1.0516 
1148, 1.0524 
1149, 1.0533 
1150, 1.0541 
1151, 1.0550 
1152, 1.0559 
1153, 1.0568 
1154, 1.0577 
1155, 1.0585 
1156, 1.0594 
1157, 1.0603 
1158, 1.0610 
1159, 1.0618 
1160, 1.0625 
1161, 1.0636 
1162, 1.0647 
1163, 1.0654 
1164, 1.0661 
1165, 1.0669 
1166, 1.0676 
1167, 1.0684 
1168, 1.0692 
1169, 1.0699 
1170, 1.0707 
1171, 1.0715 
1172, 1.0723 
1173, 1.0730 
1174, 1.0737 
1175, 1.0743 
1176, 1.0750 
1177, 1.0757 
1178, 1.0765 
1179, 1.0772 
1180, 1.0780 
1181, 1.0787 
1182, 1.0795 
1183, 1.0803 
1184, 1.0811 
1185, 1.0819 
1186, 1.0827 
1187, 1.0836 
1188, 1.0844 
1189, 1.0851 
1190, 1.0858 
1191, 1.0869 
1192, 1.0880 
1193, 1.0888 
1194, 1.0895 
1195, 1.0903 
1196, 1.0910 
1197, 1.0918 
1198, 1.0930 
1199, 1.0941 
1200, 1.0949 
1201, 1.0957 
1202, 1.0965 
1203, 1.0971 
1204, 1.0981 
1205, 1.0991 
1206, 1.0997 
1207, 1.1004 
1208, 1.1014 
1209, 1.1024 
1210, 1.1031 
1211, 1.1039 
1212, 1.1046 
1213, 1.1054 
1214, 1.1062 
1215, 1.1070 
1216, 1.1078 
1217, 1.1085 
1218, 1.1092 
1219, 1.1100 
1220, 1.1107 
1221, 1.1119 
1222, 1.1131 
1223, 1.1139 
1224, 1.1148 
1225, 1.1152 
1226, 1.1156 
1227, 1.1164 
1228, 1.1173 
1229, 1.1181 
1230, 1.1190 
1231, 1.1199 
1232, 1.1207 
1233, 1.1214 
1234, 1.1221 
1235, 1.1228 
1236, 1.1234 
1237, 1.1241 
1238, 1.1248 
1239, 1.1255 
1240, 1.1262 
1241, 1.1269 
1242, 1.1276 
1243, 1.1283 
1244, 1.1290 
1245, 1.1298 
1246, 1.1305 
1247, 1.1312 
1248, 1.1320 
1249, 1.1326 
1250, 1.1333 
1251, 1.1339 
1252, 1.1350 
1253, 1.1360 
1254, 1.1367 
1255, 1.1375 
1256, 1.1382 
1257, 1.1390 
1258, 1.1398 
1259, 1.1406 
1260, 1.1414 
1261, 1.1423 
1262, 1.1431 
1263, 1.1440 
1264, 1.1447 
1265, 1.1459 
1266, 1.1470 
1267, 1.1478 
1268, 1.1485 
1269, 1.1493 
1270, 1.1501 
1271, 1.1510 
1272, 1.1518 
1273, 1.1526 
1274, 1.1535 
1275, 1.1543 
1276, 1.1552 
1277, 1.1560 
1278, 1.1569 
1279, 1.1576 
1280, 1.1583 
1281, 1.1590 
1282, 1.1598 
1283, 1.1605 
1284, 1.1612 
1285, 1.1620 
1286, 1.1627 
1287, 1.1635 
1288, 1.1642 
1289, 1.1650 
1290, 1.1658 
1291, 1.1666 
1292, 1.1674 
1293, 1.1682 
1294, 1.1690 
1295, 1.1700 
1296, 1.1711 
1297, 1.1718 
1298, 1.1728 
1299, 1.1739 
1300, 1.1747 
1301, 1.1758 
1302, 1.1770 
1303, 1.1778 
1304, 1.1786 
1305, 1.1794 
1306, 1.1803 
1307, 1.1811 
1308, 1.1818 
1309, 1.1825 
1310, 1.1832 
1311, 1.1839 
1312, 1.1846 
1313, 1.1853 
1314, 1.1860 
1315, 1.1864 
1316, 1.1868 
1317, 1.1876 
1318, 1.1883 
1319, 1.1891 
1320, 1.1899 
1321, 1.1903 
1322, 1.1907 
1323, 1.1915 
1324, 1.1924 
1325, 1.1932 
1326, 1.1939 
1327, 1.1946 
1328, 1.1957 
1329, 1.1968 
1330, 1.1975 
1331, 1.1986 
1332, 1.1998 
1333, 1.2005 
1334, 1.2013 
1335, 1.2025 
1336, 1.2037 
1337, 1.2045 
1338, 1.2053 
1339, 1.2059 
1340, 1.2069 
1341, 1.2079 
1342, 1.2086 
1343, 1.2092 
1344, 1.2099 
1345, 1.2106 
1346, 1.2113 
1347, 1.2120 
1348, 1.2128 
1349, 1.2135 
1350, 1.2143 
1351, 1.2150 
1352, 1.2158 
1353, 1.2166 
1354, 1.2173 
1355, 1.2183 
1356, 1.2193 
1357, 1.2200 
1358, 1.2207 
1359, 1.2214 
1360, 1.2222 
1361, 1.2233 
1362, 1.2245 
1363, 1.2253 
1364, 1.2261 
1365, 1.2269 
1366, 1.2278 
1367, 1.2286 
1368, 1.2293 
1369, 1.2303 
1370, 1.2313 
1371, 1.2320 
1372, 1.2328 
1373, 1.2335 
1374, 1.2342 
1375, 1.2350 
1376, 1.2358 
1377, 1.2366 
1378, 1.2374 
1379, 1.2382 
1380, 1.2390 
1381, 1.2398 
1382, 1.2407 
1383, 1.2414 
1384, 1.2422 
1385, 1.2429 
1386, 1.2440 
1387, 1.2452 
1388, 1.2460 
1389, 1.2468 
1390, 1.2476 
1391, 1.2484 
1392, 1.2493 
1393, 1.2501 
1394, 1.2510 
1395, 1.2519 
1396, 1.2527 
1397, 1.2536 
1398, 1.2543 
1399, 1.2554 
1400, 1.2565 
1401, 1.2572 
1402, 1.2579 
1403, 1.2586 
1404, 1.2594 
1405, 1.2605 
1406, 1.2617 
1407, 1.2625 
1408, 1.2633 
1409, 1.2641 
1410, 1.2649 
1411, 1.2657 
1412, 1.2664 
1413, 1.2674 
