947, 0.8923,
948, 0.8934,
949, 0.8945,
950, 0.8952,
951, 0.8960,
952, 0.8967,
953, 0.8975,
954, 0.8983,
955, 0.8991,
956, 0.8999,
957, 0.9007,
958, 0.9015,
959, 0.9022,
960, 0.9029,
961, 0.9036,
962, 0.9044,
963, 0.9051,
964, 0.9058,
965, 0.9069,
966, 0.9081,
967, 0.9088,
968, 0.9096,
969, 0.9104,
970, 0.9112,
971, 0.9120,
972, 0.9128,
973, 0.9136,
974, 0.9146,
975, 0.9157,
976, 0.9164,
977, 0.9175,
978, 0.9186,
979, 0.9194,
980, 0.9201,
981, 0.9213,
982, 0.9225,
983, 0.9233,
984, 0.9241,
985, 0.9249,
986, 0.9257,
987, 0.9264,
988, 0.9271,
989, 0.9279,
990, 0.9286,
991, 0.9293,
992, 0.9301,
993, 0.9308,
994, 0.9316,
995, 0.9324,
996, 0.9331,
997, 0.9335,
998, 0.9339,
999, 0.9347,
1000, 0.9355,
1001, 0.9362,
1002, 0.9370,
1003, 0.9378,
1004, 0.9384,
1005, 0.9391,
1006, 0.9401,
1007, 0.9411,
1008, 0.9417,
1009, 0.9424,
1010, 0.9431,
1011, 0.9438,
1012, 0.9445,
1013, 0.9452,
1014, 0.9460,
1015, 0.9467,
1016, 0.9475,
1017, 0.9483,
1018, 0.9491,
1019, 0.9498,
1020, 0.9505,
1021, 0.9509,
1022, 0.9513,
1023, 0.9520,
1024, 0.9528,
1025, 0.9532,
1026, 0.9536,
1027, 0.9544,
1028, 0.9552,
1029, 0.9556,
1030, 0.9560,
1031, 0.9569,
1032, 0.9577,
1033, 0.9581,
1034, 0.9586,
1035, 0.9594,
1036, 0.9603,
1037, 0.9607,
1038, 0.9611,
1039, 0.9620,
1040, 0.9627,
1041, 0.9635,
1042, 0.9642,
1043, 0.9649,
1044, 0.9656,
1045, 0.9667,
1046, 0.9678,
1047, 0.9686,
1048, 0.9693,
1049, 0.9701,
1050, 0.9713,
1051, 0.9724,
1052, 0.9732,
1053, 0.9740,
1054, 0.9747,
1055, 0.9754,
1056, 0.9764,
1057, 0.9775,
1058, 0.9782,
1059, 0.9790,
1060, 0.9797,
1061, 0.9805,
1062, 0.9813,
1063, 0.9821,
1064, 0.9825,
1065, 0.9828,
1066, 0.9837,
1067, 0.9845,
1068, 0.9853,
1069, 0.9861,
1070, 0.9868,
1071, 0.9875,
1072, 0.9882,
1073, 0.9889,
1074, 0.9897,
1075, 0.9904,
1076, 0.9911,
1077, 0.9919,
1078, 0.9930,
1079, 0.9942,
1080, 0.9950,
1081, 0.9958,
1082, 0.9966,
1083, 0.9974,
1084, 0.9982,
1085, 0.9989,
1086, 1.0000,
1087, 1.0010,
1088, 1.0017,
1089, 1.0028,
1090, 1.0040,
1091, 1.0047,
1092, 1.0055,
1093, 1.0067,
1094, 1.0079,
1095, 1.0087,
1096, 1.0095,
1097, 1.0103,
1098, 1.0110,
1099, 1.0120,
1100, 1.0131,
1101, 1.0138,
1102, 1.0146,
1103, 1.0153,
1104, 1.0161,
1105, 1.0168,
1106, 1.0176,
1107, 1.0184,
1108, 1.0192,
1109, 1.0200,
1110, 1.0208,
1111, 1.0216,
1112, 1.0224,
1113, 1.0231,
1114, 1.0238,
1115, 1.0245,
1116, 1.0253,
1117, 1.0264,
1118, 1.0275,
1119, 1.0282,
1120, 1.0290,
1121, 1.0297,
1122, 1.0305,
1123, 1.0313,
1124, 1.0321,
1125, 1.0329,
1126, 1.0337,
1127, 1.0345,
1128, 1.0352,
1129, 1.0358,
1130, 1.0368,
1131, 1.0379,
1132, 1.0386,
1133, 1.0393,
1134, 1.0400,
1135, 1.0408,
1136, 1.0416,
1137, 1.0424,
1138, 1.0432,
1139, 1.0440,
1140, 1.0449,
1141, 1.0457,
1142, 1.0466,
1143, 1.0474,
1144, 1.0482,
1145, 1.0490,
1146, 1.0498,
1147, 1.0507,
1148, 1.0515,
1149, 1.0524,
1150, 1.0533,
1151, 1.0542,
1152, 1.0550,
1153, 1.0555,
1154, 1.0559,
1155, 1.0568,
1156, 1.0577,
1157, 1.0586,
1158, 1.0594,
1159, 1.0603,
1160, 1.0610,
1161, 1.0617,
1162, 1.0627,
1163, 1.0637,
1164, 1.0643,
1165, 1.0650,
1166, 1.0657,
1167, 1.0664,
1168, 1.0674,
1169, 1.0685,
1170, 1.0692,
1171, 1.0700,
1172, 1.0707,
1173, 1.0715,
1174, 1.0722,
1175, 1.0729,
1176, 1.0736,
1177, 1.0743,
1178, 1.0755,
1179, 1.0767,
1180, 1.0775,
1181, 1.0783,
1182, 1.0787,
1183, 1.0791,
1184, 1.0800,
1185, 1.0809,
1186, 1.0817,
1187, 1.0826,
1188, 1.0835,
1189, 1.0844,
1190, 1.0851,
1191, 1.0859,
1192, 1.0866,
1193, 1.0874,
1194, 1.0881,
1195, 1.0893,
